booking_id,hotel_name,hotel_city,hotel_state,hotel_zipcode,hotel_country,booking_for,numbers_of_persons,adults,childrens,days_of_stays,check_in_timestamp,check_out_timestamp,requires_travels_facility,mode_of_travels,amount,discount_category,special_discount,tax,total_amounts,rooms_booked,room_type,booking_source,payment_method,guest_email,booking_status,room_number,guest_type,guest_age,guest_gender
BKAOLBP-wgsl-0001-6sjh,art'otel London Battersea Power Station,London,England,SW11 8AL,United Kingdom,Business,1,1,0,7,2026-09-16 16:00:00,2026-09-23 10:00:00,Yes,Bus,1120.00,Corporate,112.00,168.00,1176.00,1,Ocean View King,Walk-in,Cash,george.itoBKAOLBP-wgsl-0001-6sjh@email.com,Completed,1086,Corporate,55,Female
BKPPMAA-99ss-0001-83zg,Park Plaza Maastricht,Maastricht,Limburg,6221 EN,Netherlands,Leisure,3,3,0,4,2026-09-18 15:00:00,2026-09-22 12:00:00,Yes,Car,880.00,Holiday,88.00,132.00,924.00,1,Standard Queen,Corporate Portal,Invoice,hritik.mitchellBKPPMAA-99ss-0001-83zg@email.com,Completed,1033,Corporate,47,Female
BKRBHAM-4j5b-0001-x9b2,Radisson Blu Hotel Amritsar,Amritsar,Punjab,143001,India,Leisure,6,4,2,5,2026-09-20 16:00:00,2026-09-25 12:00:00,Yes,Flight,1200.00,Holiday,120.00,180.00,1260.00,2,Deluxe King,Mobile App,Invoice,leon.panditBKRBHAM-4j5b-0001-x9b2@email.com,Confirmed,470,Regular,34,Female
BKPIBRG-3mjx-0003-a7ty,Park Inn by Radisson Gurgaon Bilaspur,Gurugram,Haryana,122413,India,Leisure,6,3,3,7,2026-09-22 15:00:00,2026-09-29 12:00:00,No,Car,3920.00,Holiday,392.00,588.00,4116.00,2,Deluxe King,Walk-in,Credit Card,angela.vargasBKPIBRG-3mjx-0003-a7ty@email.com,Pending,479,Corporate,31,Male
BKPIBR8-1vjw-0001-ie11,Park Inn by Radisson Stockholm Hammarby Sjostad,Stockholm,Stockholm County,120 30,Sweden,Leisure,5,4,1,7,2026-09-24 15:00:00,2026-10-01 11:00:00,No,Car,2520.00,Seasonal,252.00,378.00,2646.00,2,Cabin Suite,Walk-in,Cash,hyunwoo.allenBKPIBR8-1vjw-0001-ie11@email.com,Confirmed,898,Regular,55,Non-binary
BKUNKWN-lwuw-0005-ae80,None,Manchester,England,M90 3RA,United Kingdom,Business,2,2,0,5,2026-09-26 15:00:00,2026-10-01 11:00:00,Yes,Train,900.00,Corporate,90.00,135.00,945.00,1,Deluxe King,Mobile App,Cash,aisha.jaberBKUNKWN-lwuw-0005-ae80@email.com,Confirmed,183,Corporate,35,Male
BKRBHGU-xjxa-0001-0igr,Radisson Blu Hotel Guwahati,Guwahati,Assam,781033,India,Leisure,4,1,3,6,2026-09-28 13:00:00,2026-10-04 12:00:00,Yes,Car,3360.00,None,0.00,504.00,3864.00,2,Double Room,Mobile App,Credit Card,jack.gillBKRBHGU-xjxa-0001-0igr@email.com,Pending,473,Regular,54,Female
BKRBBOR-m2lv-0001-v21t,Radisson Blu Bengaluru Outer Ring Road,Bengaluru,Karnataka,560037,India,Leisure,1,1,0,6,2026-09-30 16:00:00,2026-10-06 11:00:00,No,Train,1680.00,None,0.00,252.00,1932.00,1,Standard Queen,Travel Agent,Credit Card,sanjay.malhotraBKRBBOR-m2lv-0001-v21t@email.com,Confirmed,1525,Regular,32,Non-binary
BKRBHGD-g5nl-0001-ja9i,Radisson Blu Hotel Gdansk,Gdansk,Pomeranian,80-828,Poland,Business,3,3,0,2,2026-10-02 16:00:00,2026-10-04 10:00:00,Yes,Flight,240.00,Corporate,24.00,36.00,252.00,1,Standard Queen,Walk-in,Cash,amit.duvalBKRBHGD-g5nl-0001-ja9i@email.com,Completed,1477,Corporate,33,Female
BKRBHKR-kvxl-0001-j9p2,Radisson Blu Hotel Krakow,Krakow,Lesser Poland,31-101,Poland,Leisure,1,1,0,4,2026-10-04 14:00:00,2026-10-08 10:00:00,No,Bus,560.00,Holiday,56.00,84.00,588.00,1,Double Room,Walk-in,Cash,alexander.kobayashiBKRBHKR-kvxl-0001-j9p2@email.com,Cancelled,644,Corporate,63,Female
BKRBTDO-oh65-0001-az7r,Radisson Blu Toronto Downtown,Toronto,Ontario,M5J 2N5,Canada,Leisure,5,2,3,4,2026-10-06 14:00:00,2026-10-10 10:00:00,No,Flight,960.00,Seasonal,96.00,144.00,1008.00,2,Ocean View King,Walk-in,Credit Card,shubham.krauseBKRBTDO-oh65-0001-az7r@email.com,Completed,1277,VIP,33,Non-binary
BKRBRHB-7qal-0001-od0s,Radisson Blu Royal Hotel Bergen,Bergen,Vestland,5003,Norway,Business,1,1,0,5,2026-10-08 15:00:00,2026-10-13 10:00:00,Yes,Flight,600.00,None,0.00,90.00,690.00,1,Deluxe Queen,Mobile App,PayPal,missing-at-sign.com,Confirmed,470,VIP,50,Male
BKRBMAM-pyym-0001-ckis,Radisson Blu Mall of America,Bloomington,MN,55425,USA,Leisure,2,2,0,4,2026-10-10 16:00:00,2026-10-14 11:00:00,Yes,Car,560.00,Member,56.00,84.00,588.00,1,Double Room,Website,Invoice,aurora.fontaineBKRBMAM-pyym-0001-ckis@email.com,Confirmed,1597,Regular,23,Male
BKRBUPR-a691-0001-3br8,Radisson Blu Udaipur Palace Resort and Spa,Udaipur,Rajasthan,313001,India,Leisure,7,4,3,2,2026-10-12 16:00:00,2026-10-14 11:00:00,No,Car,1500.00,Group,150.00,225.00,1575.00,3,Double Room,Travel Agent,Invoice,manish.ruizBKRBUPR-a691-0001-3br8@email.com,Pending,339,Corporate,30,Female
BKPPLEE-v8g7-0001-s8hh,Park Plaza Leeds,Leeds,England,LS1 5PS,United Kingdom,Business,2,2,0,7,2026-10-14 14:00:00,2026-10-21 10:00:00,Yes,Bus,980.00,None,0.00,147.00,1127.00,1,Executive Twin,Corporate Portal,Invoice,sameer.owusuBKPPLEE-v8g7-0001-s8hh@email.com,Completed,180,Corporate,79,Male
BKPPWBL-ekai-0001-u9pz,Park Plaza Westminster Bridge London,London,England,SE1 7UT,United Kingdom,Business,2,2,0,5,2026-10-16 15:00:00,2026-10-21 11:00:00,Yes,Flight,800.00,Corporate,80.00,120.00,840.00,1,Standard King,Corporate Portal,Invoice,tushar.kowalskiBKPPWBL-ekai-0001-u9pz@email.com,Cancelled,1368,Corporate,52,Male
BKPIBRM-dikq-0001-18ax,Park Inn by Radisson Manchester City Centre,Manchester,England,M4 4HY,United Kingdom,Leisure,5,2,3,6,2026-10-18 15:00:00,2026-10-24 10:00:00,No,Bus,1920.00,Group,192.00,288.00,2016.00,2,Family Suite,Mobile App,Cash,amara.schneiderBKPIBRM-dikq-0001-18ax@email.com,Cancelled,829,Regular,34,Male
BKRBSHO-o3ly-0001-f7zr,Radisson Blu Scandinavia Hotel Oslo,Oslo,Oslo,0161,Norway,Leisure,4,2,2,5,2026-10-20 14:00:00,2026-10-25 12:00:00,Yes,Car,1800.00,Early Bird,180.00,270.00,1890.00,2,Double Room,Mobile App,Credit Card,hana.washingtonBKRBSHO-o3ly-0001-f7zr@email.com,Confirmed,117,Corporate,33,Male
BKRBHLC-kbdp-0002-6vsk,Radisson Blu Hotel Leeds City Centre,Leeds,England,LS1 5DL,United Kingdom,Leisure,7,4,3,6,2026-10-22 14:00:00,2026-10-28 12:00:00,No,Flight,2160.00,Group,216.00,324.00,2268.00,3,Standard Queen,Website,PayPal,jade.bellBKRBHLC-kbdp-0002-6vsk@email.com,Confirmed,374,VIP,74,Male
BKRBKOC-a426-0001-vbd0,Radisson Blu Kochi,Kochi,Kerala,682020,India,Business,3,3,0,3,2026-10-24 14:00:00,2026-10-27 11:00:00,Yes,Car,480.00,Corporate,48.00,72.00,504.00,1,Executive Twin,Walk-in,Credit Card,aaron.nielsenBKRBKOC-a426-0001-vbd0@email.com,Cancelled,667,Corporate,25,Female
BKPIBRP-cy6u-0001-851r,Park Inn by Radisson Pristina,Pristina,Pristina District,10000,Kosovo,Business,1,1,0,5,2026-10-26 14:00:00,2026-10-31 11:00:00,Yes,Flight,900.00,Corporate,90.00,135.00,945.00,1,Executive Twin,Corporate Portal,Invoice,faisal.gangulyBKPIBRP-cy6u-0001-851r@email.com,Cancelled,684,Corporate,56,Non-binary
BKRBHBR-bc4k-0002-1k89,Radisson Blu Hotel Bremen,Bremen,Bremen,28195,Germany,Leisure,5,3,2,6,2026-10-28 13:00:00,2026-11-03 11:00:00,No,Bus,1680.00,Group,168.00,252.00,1764.00,2,Ocean View King,Walk-in,Credit Card,missing-at-sign.com,Cancelled,1001,Regular,35,Female
BKRBHDS-fe28-0002-kzst,Radisson Blu Hotel Dakar Sea Plaza,Dakar,Dakar Region,BP 16868,Senegal,Business,2,2,0,7,2026-10-30 15:00:00,2026-11-06 10:00:00,Yes,Flight,980.00,None,0.00,147.00,1127.00,1,Executive Twin,Walk-in,Credit Card,ava.volkovBKRBHDS-fe28-0002-kzst@email.com,Confirmed,1006,Corporate,40,Female
BKRBHCC-ecob-0004-xhuo,Radisson Blu Hotel Casablanca City Center,Casablanca,Casablanca-Settat,20250,Morocco,Business,1,1,0,3,2026-11-01 14:00:00,2026-11-04 11:00:00,Yes,Bus,600.00,None,0.00,90.00,690.00,1,Family Suite,Corporate Portal,Invoice,zola.dialloBKRBHCC-ecob-0004-xhuo@email.com,Cancelled,439,Corporate,34,Male
BKUNKWN-v24r-0006-pkkl,None,Dakar,Dakar Region,BP 16868,Senegal,Leisure,4,3,1,1,2026-11-03 16:00:00,2026-11-04 12:00:00,No,Bus,500.00,Early Bird,50.00,75.00,525.00,2,Family Suite,Travel Agent,Cash,jie.palmerBKUNKWN-v24r-0006-pkkl@email.com,Cancelled,571,VIP,50,Male
BKPPMAA-9t7o-0002-xy41,Park Plaza Maastricht,Maastricht,Limburg,6221 EN,Netherlands,Leisure,2,1,1,6,2026-11-05 14:00:00,2026-11-11 11:00:00,No,Train,960.00,Member,96.00,144.00,1008.00,1,Executive King,Travel Agent,Invoice,anita.okaforBKPPMAA-9t7o-0002-xy41@email.com,Cancelled,121,Corporate,39,Female
BKRBHMA-s465-0001-qy9l,Radisson Blu Hotel Manchester Airport,Manchester,England,M90 3RA,United Kingdom,Leisure,1,1,0,6,2026-11-07 14:00:00,2026-11-13 11:00:00,Yes,Train,1320.00,Member,132.00,198.00,1386.00,1,Deluxe Queen,Mobile App,Cash,ali.shahBKRBHMA-s465-0001-qy9l@email.com,Confirmed,256,VIP,49,Male
BKRBHPB-yqmg-0001-d952,Radisson Blu Hotel Paris Boulogne,Boulogne-Billancourt,Ile-de-France,92100,France,Leisure,3,3,0,3,2026-11-09 13:00:00,2026-11-12 11:00:00,No,Train,600.00,Early Bird,60.00,90.00,630.00,1,Executive King,Mobile App,Cash,zoe.toureBKRBHPB-yqmg-0001-d952@email.com,Pending,196,Regular,54,Male
BKRBHAA-3br2-0001-b0rn,Radisson Blu Hotel Amsterdam Airport Schiphol,Schiphol-Rijk,North Holland,1119 PT,Netherlands,Leisure,2,1,1,2,2026-11-11 16:00:00,2026-11-13 10:00:00,No,Train,500.00,None,0.00,75.00,575.00,1,Standard King,Website,Credit Card,bella.nielsenBKRBHAA-3br2-0001-b0rn@email.com,Confirmed,1233,Regular,66,Non-binary
BKRBHDO-qr75-0002-w8lf,Radisson Blu Hotel Doha,Doha,Doha,1768,Qatar,Leisure,2,2,0,3,2026-11-13 14:00:00,2026-11-16 11:00:00,No,Car,480.00,Seasonal,48.00,72.00,504.00,1,Deluxe King,Mobile App,Cash,lakshmi.nguyenBKRBHDO-qr75-0002-w8lf@email.com,Pending,1581,VIP,61,Non-binary
BKRBPHO-oynd-0002-91kk,Radisson Blu Plaza Hotel Oslo,Oslo,Oslo,0185,Norway,Leisure,4,2,2,7,2026-11-15 16:00:00,2026-11-22 11:00:00,No,Car,3500.00,Early Bird,350.00,525.00,3675.00,2,Cabin Suite,Corporate Portal,Invoice,akshara.fournierBKRBPHO-oynd-0002-91kk@email.com,Pending,999,Corporate,20,Non-binary
BKRBCHD-orr0-0001-628m,Radisson Blu Conference Hotel Dusseldorf,Dusseldorf,North Rhine-Westphalia,40474,Germany,Leisure,3,2,1,3,2026-11-17 16:00:00,2026-11-20 10:00:00,No,Bus,480.00,Member,48.00,72.00,504.00,1,Executive King,Mobile App,Credit Card,yuvraj.owensBKRBCHD-orr0-0001-628m@email.com,Cancelled,418,Regular,75,Non-binary
BKRBHPB-apuh-0002-5j9o,Radisson Blu Hotel Paris Boulogne,Boulogne-Billancourt,Ile-de-France,92100,France,Leisure,4,4,0,2,2026-11-19 15:00:00,2026-11-21 11:00:00,No,Bus,480.00,Member,48.00,72.00,504.00,2,Standard King,Travel Agent,Debit Card,osman.mitchellBKRBHPB-apuh-0002-5j9o@email.com,Confirmed,527,Regular,30,Male
BKPPUTR-eor4-0001-zziz,Park Plaza Utrecht,Utrecht,Utrecht,3511 CE,Netherlands,Leisure,6,4,2,1,2026-11-21 13:00:00,2026-11-22 11:00:00,No,Train,280.00,Seasonal,28.00,42.00,294.00,2,Double Room,Walk-in,Credit Card,isabella.hassanBKPPUTR-eor4-0001-zziz@email.com,Completed,997,Corporate,38,Non-binary
BKPPBER-ftmy-0002-3fpz,Park Plaza Berlin,Berlin,Berlin,10789,Germany,Business,1,1,0,1,2026-11-23 16:00:00,2026-11-24 10:00:00,Yes,Train,220.00,Corporate,22.00,33.00,231.00,1,Deluxe King,Mobile App,Invoice,chen.petterssonBKPPBER-ftmy-0002-3fpz@email.com,Cancelled,162,VIP,54,Female
BKPIBRA-zkqy-0001-aq8t,Park Inn by Radisson Abu Dhabi Yas Island,Abu Dhabi,Abu Dhabi,93725,United Arab Emirates,Leisure,3,3,0,2,2026-11-25 16:00:00,2026-11-27 11:00:00,No,Bus,600.00,Holiday,60.00,90.00,630.00,1,Standard King,Travel Agent,Debit Card,aaron.leeBKPIBRA-zkqy-0001-aq8t@email.com,Confirmed,141,Corporate,71,Female
BKPIBRD-xflh-0002-7olb,Park Inn by Radisson Danang,Da Nang,Da Nang,550000,Vietnam,Leisure,4,1,3,4,2026-11-27 15:00:00,2026-12-01 10:00:00,No,Bus,960.00,Early Bird,96.00,144.00,1008.00,2,Double Room,Website,Invoice,akira.yamadaBKPIBRD-xflh-0002-7olb@email.com,Confirmed,694,Regular,64,Female
BKPIBRK-8c0i-0002-1x7m,Park Inn by Radisson Krakow,Krakow,Lesser Poland,31-416,Poland,Leisure,5,3,2,3,2026-11-29 13:00:00,2026-12-02 10:00:00,No,Train,960.00,Seasonal,96.00,144.00,1008.00,2,Cabin Suite,Mobile App,Cash,abebe.clarkBKPIBRK-8c0i-0002-1x7m@email.com,Confirmed,909,VIP,19,Non-binary
BKPIBRS-56w7-0002-na15,Park Inn by Radisson Stuttgart,Stuttgart,Baden-Württemberg,70173,Germany,Leisure,3,2,1,7,2026-12-01 14:00:00,2026-12-08 11:00:00,No,Bus,1960.00,Seasonal,196.00,294.00,2058.00,1,Executive Twin,Walk-in,Cash,levi.takahashiBKPIBRS-56w7-0002-na15@email.com,Confirmed,1437,Regular,73,Non-binary
BKPPBIR-1hna-0002-jepn,Park Plaza Birmingham,Birmingham,England,B1 1BN,United Kingdom,Leisure,3,3,0,1,2026-12-03 13:00:00,2026-12-04 11:00:00,Yes,Car,300.00,Holiday,30.00,45.00,315.00,1,Ocean View King,Corporate Portal,Invoice,anna.lundBKPPBIR-1hna-0002-jepn@email.com,Confirmed,795,Regular,42,Female
BKRBHIP-zlgc-0001-36cd,Radisson Blu Hotel Istanbul Pera,Istanbul,Istanbul,34430,Turkey,Leisure,3,3,0,1,2026-12-05 16:00:00,2026-12-06 11:00:00,No,Flight,120.00,None,0.00,18.00,138.00,1,Family Suite,Corporate Portal,Invoice,scarlett.matsumotoBKRBHIP-zlgc-0001-36cd@email.com,Pending,1534,Regular,55,Female
BKRBHLI-kp8l-0002-q5mq,Radisson Blu Hotel Lagos Ikeja,Ikeja,Lagos State,100271,Nigeria,Leisure,4,2,2,7,2026-12-07 13:00:00,2026-12-14 10:00:00,No,Car,1680.00,Member,168.00,252.00,1764.00,2,Standard King,Website,Debit Card,bhavna.takahashiBKRBHLI-kp8l-0002-q5mq@email.com,Confirmed,1408,VIP,69,Female
BKRBPHS-vf3u-0001-0gb3,Radisson Blu Plaza Hotel Sydney,Sydney,New South Wales,2000,Australia,Leisure,2,2,0,1,2026-12-09 15:00:00,2026-12-10 10:00:00,No,Bus,280.00,Early Bird,28.00,42.00,294.00,1,Standard Queen,Walk-in,Cash,maryam.salehBKRBPHS-vf3u-0001-0gb3@email.com,Confirmed,1479,Regular,63,Male
BKRBPHS-vf3u-0001-0gb3,Radisson Blu Plaza Hotel Sydney,Sydney,New South Wales,2000,Australia,Leisure,2,2,0,1,2026-12-09 15:00:00,2026-12-10 10:00:00,No,Bus,280.00,Early Bird,28.00,42.00,294.00,1,Standard Queen,Walk-in,Cash,maryam.salehBKRBPHS-vf3u-0001-0gb3@email.com,Confirmed,1479,Regular,63,Male
BKPIBR9-xvxz-0001-jgf9,Park Inn by Radisson Antwerp Berchem,Antwerp,Antwerp,2600,Belgium,Leisure,4,4,0,4,2026-12-13 16:00:00,2026-12-17 10:00:00,No,Car,1440.00,None,0.00,216.00,1656.00,2,Executive Twin,Travel Agent,Debit Card,user@domain..com,Pending,1304,Regular,36,Male
BKAOLBP-ptxh-0002-o9sx,art'otel London Battersea Power Station,London,England,SW11 8AL,United Kingdom,Leisure,2,2,0,3,2026-12-15 13:00:00,2026-12-18 12:00:00,Yes,Bus,840.00,None,0.00,126.00,966.00,1,Cabin Suite,Walk-in,Cash,claire.walkerBKAOLBP-ptxh-0002-o9sx@email.com,Confirmed,405,Regular,64,Female
BKRBRAH-7syd-0003-zwo2,Radisson Blu Royal Astorija Hotel Vilnius,Vilnius,Vilnius County,LT-01128,Lithuania,Leisure,3,3,0,3,2026-12-17 14:00:00,2026-12-20 11:00:00,Yes,Flight,600.00,Seasonal,60.00,90.00,630.00,1,Executive King,Website,Cash,farhan.garciaBKRBRAH-7syd-0003-zwo2@email.com,Confirmed,565,Regular,55,Non-binary
BKRBKOC-1pfb-0002-mvyf,Radisson Blu Kochi,Kochi,Kerala,682020,India,Leisure,5,3,2,4,2026-12-19 14:00:00,2026-12-23 11:00:00,Yes,Bus,2000.00,Seasonal,200.00,300.00,2100.00,2,Deluxe Queen,Mobile App,Invoice,abigail.reynoldsBKRBKOC-1pfb-0002-mvyf@email.com,Confirmed,1346,Corporate,62,Female
BKPIB10-3vdt-0001-5mii,Park Inn by Radisson Berlin Alexanderplatz,Berlin,Berlin,10178,Germany,Leisure,4,3,1,2,2026-12-21 14:00:00,2026-12-23 10:00:00,No,Flight,480.00,Member,48.00,72.00,504.00,2,Executive Twin,Corporate Portal,Invoice,emma.bonnetBKPIB10-3vdt-0001-5mii@email.com,Confirmed,1011,Regular,28,Male
BKPPLRI-fayv-0002-4je0,Park Plaza London Riverbank,London,England,SE1 7TJ,United Kingdom,Business,2,2,0,5,2026-12-23 13:00:00,2026-12-28 12:00:00,Yes,Train,600.00,Corporate,60.00,90.00,630.00,1,Executive King,Corporate Portal,Invoice,kate.hayesBKPPLRI-fayv-0002-4je0@email.com,Confirmed,1304,Corporate,31,Male
BKRBHSC-y723-0001-70o5,Radisson Blu Hotel and Spa Cork,Cork,County Cork,T45 WF53,Ireland,Business,2,2,0,2,2026-12-25 14:00:00,2026-12-27 11:00:00,Yes,Bus,320.00,None,0.00,48.00,368.00,1,Ocean View King,Mobile App,Debit Card,grace.marquezBKRBHSC-y723-0001-70o5@email.com,Cancelled,416,Regular,34,Non-binary
BKRBCOI-yy01-0001-pub2,Radisson Blu Coimbatore,Coimbatore,Tamil Nadu,641004,India,Leisure,3,2,1,3,2026-12-27 14:00:00,2026-12-30 10:00:00,Yes,Flight,750.00,Holiday,75.00,112.50,787.50,1,Executive Twin,Corporate Portal,Invoice,yusuf.farooqBKRBCOI-yy01-0001-pub2@email.com,Completed,742,Regular,41,Female
BKRBHGQ-j8ud-0001-b1wn,Radisson Blu Hotel Gqeberha,Gqeberha,Eastern Cape,6001,South Africa,Leisure,5,3,2,2,2026-12-29 15:00:00,2026-12-31 12:00:00,No,Flight,1200.00,Group,120.00,180.00,1260.00,2,Family Suite,Corporate Portal,Invoice,guest#example.com,Pending,834,Regular,69,Non-binary
BKHEBCC-y6mm-0001-25a2,Hotel Erzsébet City Center Budapest,Budapest,Budapest,1053,Hungary,Business,1,1,0,7,2026-12-31 13:00:00,2027-01-07 12:00:00,Yes,Car,2100.00,Corporate,210.00,315.00,2205.00,1,Standard King,Mobile App,Invoice,ellie.reynoldsBKHEBCC-y6mm-0001-25a2@email.com,Cancelled,1009,Regular,73,Male
BKRBKOC-3s1k-0003-5oya,Radisson Blu Kochi,Kochi,Kerala,682020,India,Leisure,5,2,3,3,2027-01-02 13:00:00,2027-01-05 12:00:00,No,Car,1200.00,Holiday,120.00,180.00,1260.00,2,Executive King,Corporate Portal,Invoice,james.adamsBKRBKOC-3s1k-0003-5oya@email.com,Cancelled,1106,VIP,20,Male
BKRBPHS-piok-0002-q5jr,Radisson Blu Plaza Hotel Sydney,Sydney,New South Wales,2000,Australia,Leisure,4,4,0,6,2027-01-04 15:00:00,2027-01-10 10:00:00,No,Flight,1680.00,Holiday,168.00,252.00,1764.00,2,Deluxe King,Walk-in,Credit Card,khushi.howardBKRBPHS-piok-0002-q5jr@email.com,Confirmed,1242,Regular,20,Female
BKPPNUR-lnxa-0001-xubi,Park Plaza Nuremberg,Nuremberg,Bavaria,90443,Germany,Leisure,6,4,2,3,2027-01-06 13:00:00,2027-01-09 12:00:00,No,Flight,1320.00,Group,132.00,198.00,1386.00,2,Executive Twin,Website,Cash,gabriel.woodsBKPPNUR-lnxa-0001-xubi@email.com,Confirmed,1482,Regular,30,Male
BKRBHRA-7knd-0001-dxhn,Radisson Blu Hotel Ranchi,Ranchi,Jharkhand,834001,India,Leisure,6,4,2,2,2027-01-08 16:00:00,2027-01-10 11:00:00,No,Flight,640.00,Holiday,64.00,96.00,672.00,2,Executive King,Corporate Portal,Invoice,liam.gillBKRBHRA-7knd-0001-dxhn@email.com,Confirmed,242,Regular,68,Male
BKPIBR7-1cgv-0002-0voc,Park Inn by Radisson Cologne City West,Cologne,North Rhine-Westphalia,50823,Germany,Leisure,2,2,0,2,2027-01-10 16:00:00,2027-01-12 12:00:00,No,Car,600.00,Holiday,60.00,90.00,630.00,1,Double Room,Mobile App,PayPal,julian.desaiBKPIBR7-1cgv-0002-0voc@email.com,Confirmed,1244,Regular,61,Female
BKRBHDA-msub-0001-fife,Radisson Blu Hotel Dublin Airport,Dublin,County Dublin,K67 H5H9,Ireland,Leisure,6,3,3,4,2027-01-12 14:00:00,2027-01-16 12:00:00,No,Flight,1280.00,Group,128.00,192.00,1344.00,2,Deluxe Queen,Website,Cash,isha.millerBKRBHDA-msub-0001-fife@email.com,Cancelled,1385,Regular,29,Non-binary
BKAOCOL-htby-0001-xcj3,art'otel Cologne,Cologne,North Rhine-Westphalia,50667,Germany,Business,2,2,0,7,2027-01-14 13:00:00,2027-01-21 12:00:00,Yes,Bus,1120.00,Corporate,112.00,168.00,1176.00,1,Family Suite,Walk-in,Credit Card,vijay.petterssonBKAOCOL-htby-0001-xcj3@email.com,Confirmed,1027,Regular,69,Female
BKPPCHB-1sqe-0001-b6nh,Park Plaza County Hall Berlin,Berlin,Berlin,10785,Germany,Leisure,6,4,2,7,2027-01-16 16:00:00,2027-01-23 10:00:00,Yes,Train,3920.00,Seasonal,392.00,588.00,4116.00,2,Deluxe Queen,Walk-in,Credit Card,sakshi.ortizBKPPCHB-1sqe-0001-b6nh@email.com,Completed,998,Regular,74,Female
BKUNKWN-5heu-0008-xtaa,None,Cologne,North Rhine-Westphalia,50823,Germany,Leisure,3,1,2,4,2027-01-18 13:00:00,2027-01-22 12:00:00,Yes,Train,1200.00,Member,120.00,180.00,1260.00,1,Standard King,Corporate Portal,Invoice,chioma.taylorBKUNKWN-5heu-0008-xtaa@email.com,Confirmed,346,VIP,37,Male
BKPIB11-v5rv-0001-y4sy,Park Inn by Radisson Katowice,Katowice,Silesian,40-026,Poland,Business,3,3,0,6,2027-01-20 16:00:00,2027-01-26 11:00:00,Yes,Bus,1200.00,None,0.00,180.00,1380.00,1,Ocean View King,Mobile App,PayPal,radhika.rodriguezBKPIB11-v5rv-0001-y4sy@email.com,Pending,1120,Corporate,58,Male
BKRBSH2-8ag5-0002-q42u,Radisson Blu Seaside Hotel Helsinki,Helsinki,Uusimaa,00180,Finland,Leisure,6,4,2,2,2027-01-22 14:00:00,2027-01-24 11:00:00,Yes,Train,560.00,Seasonal,56.00,84.00,588.00,2,Standard Queen,Travel Agent,PayPal,rajesh.wilsonBKRBSH2-8ag5-0002-q42u@email.com,Confirmed,1040,VIP,42,Male
BKPIBRR-8bus-0002-0665,Park Inn by Radisson Riyadh,Riyadh,Riyadh Province,12214,Saudi Arabia,Leisure,6,3,3,5,2027-01-24 13:00:00,2027-01-29 11:00:00,No,Car,1200.00,Group,120.00,180.00,1260.00,2,Executive Twin,Travel Agent,Debit Card,bhavna.oluwaseunBKPIBRR-8bus-0002-0665@email.com,Confirmed,789,Regular,65,Female
BKPIBRY-4yl7-0001-9c5e,Park Inn by Radisson Yerevan,Yerevan,Yerevan,0010,Armenia,Business,2,2,0,3,2027-01-26 15:00:00,2027-01-29 12:00:00,Yes,Train,360.00,Corporate,36.00,54.00,378.00,1,Deluxe King,Corporate Portal,Invoice,sanjay.bernardBKPIBRY-4yl7-0001-9c5e@email.com,Pending,1139,Regular,76,Non-binary
BKRBHES-07au-0002-l2t2,Radisson Blu Hotel Espoo,Espoo,Uusimaa,02130,Finland,Leisure,3,3,0,6,2027-01-28 16:00:00,2027-02-03 10:00:00,No,Flight,720.00,None,0.00,108.00,828.00,1,Double Room,Walk-in,Credit Card,@example.com,Confirmed,1512,Corporate,38,Male
BKPIBRK-5z0v-0003-344l,Park Inn by Radisson Krakow,Krakow,Lesser Poland,31-416,Poland,Leisure,3,2,1,2,2027-01-30 16:00:00,2027-02-01 10:00:00,Yes,Bus,240.00,Holiday,24.00,36.00,252.00,1,Double Room,Walk-in,Cash,rachel.lundBKPIBRK-5z0v-0003-344l@email.com,Cancelled,1453,VIP,20,Male
BKRBHDW-uzzp-0001-6erp,Radisson Blu Hotel Dubai Waterfront,Dubai,Dubai,N/A,United Arab Emirates,Business,2,2,0,3,2027-02-01 14:00:00,2027-02-04 10:00:00,Yes,Flight,420.00,Corporate,42.00,63.00,441.00,1,Executive Twin,Travel Agent,PayPal,jordan.beckerBKRBHDW-uzzp-0001-6erp@email.com,Cancelled,744,Corporate,24,Female
BKRBHGL-i91r-0001-2lxk,Radisson Blu Hotel Glasgow,Glasgow,Scotland,G2 8DL,United Kingdom,Business,1,1,0,2,2027-02-03 14:00:00,2027-02-05 11:00:00,Yes,Bus,320.00,Corporate,32.00,48.00,336.00,1,Standard King,Corporate Portal,Invoice,khalid.schmidtBKRBHGL-i91r-0001-2lxk@email.com,Confirmed,1343,Corporate,64,Non-binary
BKRBHVA-z4xm-0001-8j0n,Radisson Blu Hotel Vadistanbul,Istanbul,Istanbul,34396,Turkey,Leisure,4,4,0,2,2027-02-05 15:00:00,2027-02-07 12:00:00,No,Bus,1120.00,Seasonal,112.00,168.00,1176.00,2,Double Room,Corporate Portal,Invoice,khushi.nairBKRBHVA-z4xm-0001-8j0n@email.com,Confirmed,391,Regular,48,Male
